circuit,dtype,eta,frac_finite,frac_onehot,fwd_rel_err,label,max_entropy,mean_entropy,n_free,n_lookups_scored,pred_unchanged,pred_v,prune,prune_nz,quant,selector_hit
CKT_0140,f64,1.0,1.0,1.0,1.0,per_channel int8,-0.0,0.0,10,1716,False,0.0,0.0,False,per_channel_int8,0.24766899766899766
CKT_0140,f64,4.751977455812472e-17,1.0,1.0,1.2620378799283737e-16,prune 10%,-0.0,0.0,10,1716,True,15.0,0.1,False,,1.0
CKT_0140,f64,1.0,1.0,1.0,1.0,prune 10%(nz),-0.0,0.0,10,1716,False,0.0,0.1,True,,0.13344988344988346
CKT_0140,f64,4.751977455812472e-17,1.0,1.0,1.2620378799283737e-16,prune 50%,-0.0,0.0,10,1716,True,15.0,0.5,False,,1.0
CKT_0140,f64,1.0,1.0,0.015151515151515152,1.0,prune 50%(nz),4.189654742026424,3.2353369923418676,10,1716,False,0.0,0.5,True,,0.6130536130536131
CKT_0140,f64,4.751977455812472e-17,1.0,1.0,1.2620378799283737e-16,prune 90%,-0.0,0.0,10,1716,True,15.0,0.9,False,,1.0
CKT_0140,f64,1.0,1.0,0.015151515151515152,1.0,prune 90%(nz),4.189654742026424,3.2353369923418676,10,1716,False,0.0,0.9,True,,0.6130536130536131
CKT_0081,f64,2.2390754593523732e-17,1.0,1.0,1.4572763817004656e-16,f64,-0.0,0.0,11,1988,True,4.7,0.0,False,,1.0
CKT_0081,f32,9.262255643574162e-09,1.0,1.0,1.1807295017872285e-07,f32,-0.0,0.0,11,1988,True,4.7,0.0,False,,1.0
CKT_0081,bf16,0.39972431057062274,1.0,0.8958752515090543,3128.8761403513477,bf16,2.0794415416798357,0.11316702551083137,11,1988,False,23.95,0.0,False,,0.9029175050301811
CKT_0081,f16,inf,0.0,0.0,inf,f16,-0.0,0.0,11,1988,False,0.0,0.0,False,,0.6257545271629779
CKT_0081,f64,1.0,1.0,0.014084507042253521,1.0,per_tensor int8,4.262679877041316,3.3056580766594124,11,1988,False,0.0,0.0,False,per_tensor_int8,0.6257545271629779
CKT_0081,f64,0.9999993637513748,1.0,1.0,1.0,per_channel int8,-0.0,0.0,11,1988,False,0.0,0.0,False,per_channel_int8,0.23340040241448692
CKT_0081,f64,2.2390754593523732e-17,1.0,1.0,1.4572763817004656e-16,prune 10%,-0.0,0.0,11,1988,True,4.7,0.1,False,,1.0
CKT_0081,f64,1.0,1.0,1.0,1.0,prune 10%(nz),-0.0,0.0,11,1988,False,0.0,0.1,True,,0.12977867203219315
CKT_0081,f64,2.2390754593523732e-17,1.0,1.0,1.4572763817004656e-16,prune 50%,-0.0,0.0,11,1988,True,4.7,0.5,False,,1.0
CKT_0081,f64,1.0,1.0,0.014084507042253521,1.0,prune 50%(nz),4.262679877041316,3.3056580766594124,11,1988,False,0.0,0.5,True,,0.6257545271629779
CKT_0081,f64,2.2390754593523732e-17,1.0,1.0,1.4572763817004656e-16,prune 90%,-0.0,0.0,11,1988,True,4.7,0.9,False,,1.0
CKT_0081,f64,1.0,1.0,0.014084507042253521,1.0,prune 90%(nz),4.262679877041316,3.3056580766594124,11,1988,False,0.0,0.9,True,,0.6257545271629779
CKT_0082,f64,6.884202296154732e-17,1.0,1.0,1.113734877139996e-16,f64,-0.0,0.0,12,2146,True,2.4,0.0,False,,1.0
CKT_0082,f32,3.80828403193014e-08,1.0,1.0,7.620700180022512e-08,f32,-0.0,0.0,12,2146,True,2.4,0.0,False,,1.0
CKT_0082,bf16,0.0046304403363856056,1.0,0.9040074557315937,169.5392993131344,bf16,2.0794415416798357,0.11938687835831793,12,2146,False,14.3,0.0,False,,0.9133271202236719
CKT_0082,f16,inf,0.0,0.0,inf,f16,-0.0,0.0,12,2146,False,0.0,0.0,False,,0.6533084808946877
CKT_0082,f64,1.0,1.0,0.013513513513513514,1.0,per_tensor int8,4.30406509320417,3.3455799202187415,12,2146,False,0.0,0.0,False,per_tensor_int8,0.6533084808946877
CKT_0082,f64,1.0,1.0,1.0,1.0,per_channel int8,-0.0,0.0,12,2146,False,0.0,0.0,False,per_channel_int8,0.2124883504193849
CKT_0082,f64,6.884202296154732e-17,1.0,1.0,1.113734877139996e-16,prune 10%,-0.0,0.0,12,2146,True,2.4,0.1,False,,1.0
CKT_0082,f64,1.0,1.0,1.0,1.0,prune 10%(nz),-0.0,0.0,12,2146,False,0.0,0.1,True,,0.12301957129543337
CKT_0082,f64,6.884202296154732e-17,1.0,1.0,1.113734877139996e-16,prune 50%,-0.0,0.0,12,2146,True,2.4,0.5,False,,1.0
CKT_0082,f64,1.0,1.0,0.013513513513513514,1.0,prune 50%(nz),4.30406509320417,3.3455799202187415,12,2146,False,0.0,0.5,True,,0.6533084808946877
CKT_0082,f64,6.884202296154732e-17,1.0,1.0,1.113734877139996e-16,prune 90%,-0.0,0.0,12,2146,True,2.4,0.9,False,,1.0
CKT_0082,f64,1.0,1.0,0.013513513513513514,1.0,prune 90%(nz),4.30406509320417,3.3455799202187415,12,2146,False,0.0,0.9,True,,0.6533084808946877
CKT_0124,f64,1.1580020928703337e-16,1.0,1.0,4.570215701226525e-16,f64,-0.0,0.0,12,2280,True,7.4,0.0,False,,1.0
CKT_0124,f32,1.7034722748519982e-08,1.0,1.0,1.9766008051351993e-07,f32,-0.0,0.0,12,2280,True,7.4,0.0,False,,1.0
CKT_0124,bf16,0.021996325089389673,1.0,0.9131578947368421,625.689642710759,bf16,2.0794415416798357,0.10872092996853681,12,2280,False,3.5,0.0,False,,0.9118421052631579
CKT_0124,f16,inf,0.0,0.0,inf,f16,-0.0,0.0,12,2280,False,0.0,0.0,False,,0.6368421052631579
CKT_0124,f64,1.0,1.0,0.013157894736842105,1.0,per_tensor int8,4.330733340286329,3.371330730921178,12,2280,False,0.0,0.0,False,per_tensor_int8,0.6368421052631579
CKT_0124,f64,1.0,1.0,1.0,1.0,per_channel int8,-0.0,0.0,12,2280,False,0.0,0.0,False,per_channel_int8,0.22587719298245615
CKT_0124,f64,1.1580020928703337e-16,1.0,1.0,4.570215701226525e-16,prune 10%,-0.0,0.0,12,2280,True,7.4,0.1,False,,1.0
CKT_0124,f64,1.0,1.0,1.0,1.0,prune 10%(nz),-0.0,0.0,12,2280,False,0.0,0.1,True,,0.1267543859649123
CKT_0124,f64,1.1580020928703337e-16,1.0,1.0,4.570215701226525e-16,prune 50%,-0.0,0.0,12,2280,True,7.4,0.5,False,,1.0
CKT_0124,f64,1.0,1.0,1.0,1.0,prune 50%(nz),-0.0,0.0,12,2280,False,0.0,0.5,True,,0.1267543859649123
CKT_0124,f64,1.1580020928703337e-16,1.0,1.0,4.570215701226525e-16,prune 90%,-0.0,0.0,12,2280,True,7.4,0.9,False,,1.0
CKT_0124,f64,1.0,1.0,0.013157894736842105,1.0,prune 90%(nz),4.330733340286329,3.371330730921178,12,2280,False,0.0,0.9,True,,0.6368421052631579
CKT_0123,f64,3.7718681215323596e-18,1.0,1.0,1.1214812475814508e-16,f64,-0.0,0.0,13,2449,True,0.5,0.0,False,,1.0
CKT_0123,f32,3.418700477452684e-09,1.0,1.0,9.484341341023885e-08,f32,-0.0,0.0,13,2449,True,0.5,0.0,False,,1.0
CKT_0123,bf16,0.00028992588943470727,1.0,0.902817476521029,795.4925906737815,bf16,2.199561000480748,0.11690647087198063,13,2449,False,0.35,0.0,False,,0.9089424254797877
CKT_0123,f16,inf,0.0,0.0,inf,f16,-0.0,0.0,13,2449,False,0.0,0.0,False,,0.662311147407105
CKT_0123,f64,1.0,1.0,0.012658227848101266,1.0,per_tensor int8,4.369447852467022,3.4087480715318965,13,2449,False,0.0,0.0,False,per_tensor_int8,0.662311147407105
CKT_0123,f64,1.0,1.0,1.0,1.0,per_channel int8,-0.0,0.0,13,2449,False,0.0,0.0,False,per_channel_int8,0.20620661494487547
CKT_0123,f64,3.7718681215323596e-18,1.0,1.0,1.1214812475814508e-16,prune 10%,-0.0,0.0,13,2449,True,0.5,0.1,False,,1.0
CKT_0123,f64,1.0,1.0,1.0,1.0,prune 10%(nz),-0.0,0.0,13,2449,False,0.0,0.1,True,,0.12086565945283789
CKT_0123,f64,3.7718681215323596e-18,1.0,1.0,1.1214812475814508e-16,prune 50%,-0.0,0.0,13,2449,True,0.5,0.5,False,,1.0
CKT_0123,f64,1.0,1.0,1.0,1.0,prune 50%(nz),-0.0,0.0,13,2449,False,0.0,0.5,True,,0.12086565945283789
CKT_0123,f64,3.7718681215323596e-18,1.0,1.0,1.1214812475814508e-16,prune 90%,-0.0,0.0,13,2449,True,0.5,0.9,False,,1.0
CKT_0123,f64,1.0,1.0,0.012658227848101266,1.0,prune 90%(nz),4.369447852467022,3.4087480715318965,13,2449,False,0.0,0.9,True,,0.662311147407105
CKT_0064,f64,6.426978480404584e-17,1.0,1.0,4.850734182097847e-16,f64,-0.0,0.0,14,2480,True,9.0,0.0,False,,1.0
CKT_0064,f32,1.3375024309650344e-08,1.0,1.0,1.716755095376762e-07,f32,-0.0,0.0,14,2480,True,9.0,0.0,False,,1.0
CKT_0064,bf16,0.06894583680382252,1.0,0.9048387096774193,46.08997895330611,bf16,2.303856672066909,0.11945842863512414,14,2480,False,23.95,0.0,False,,0.9108870967741935
CKT_0064,f16,inf,0.0,0.0,inf,f16,-0.0,0.0,14,2480,False,0.0,0.0,False,,0.7024193548387097
CKT_0064,f64,1.0,1.0,0.0125,1.0,per_tensor int8,4.382026634673881,3.4209140535711713,14,2480,False,0.0,0.0,False,per_tensor_int8,0.7024193548387097
CKT_0064,f64,1.0,1.0,1.0,1.0,per_channel int8,-0.0,0.0,14,2480,False,0.0,0.0,False,per_channel_int8,0.18951612903225806
CKT_0064,f64,6.426978480404584e-17,1.0,1.0,4.850734182097847e-16,prune 10%,-0.0,0.0,14,2480,True,9.0,0.1,False,,1.0
CKT_0064,f64,1.0,1.0,1.0,1.0,prune 10%(nz),-0.0,0.0,14,2480,False,0.0,0.1,True,,0.11370967741935484
CKT_0064,f64,6.426978480404584e-17,1.0,1.0,4.850734182097847e-16,prune 50%,-0.0,0.0,14,2480,True,9.0,0.5,False,,1.0
CKT_0064,f64,1.0,1.0,1.0,1.0,prune 50%(nz),-0.0,0.0,14,2480,False,0.0,0.5,True,,0.11370967741935484
CKT_0064,f64,6.426978480404584e-17,1.0,1.0,4.850734182097847e-16,prune 90%,-0.0,0.0,14,2480,True,9.0,0.9,False,,1.0
CKT_0064,f64,1.0,1.0,0.0125,1.0,prune 90%(nz),4.382026634673881,3.4209140535711713,14,2480,False,0.0,0.9,True,,0.7024193548387097
CKT_0105,f64,6.61292729060817e-17,1.0,1.0,1.9477158751779958e-16,f64,-0.0,0.0,16,3648,True,0.05,0.0,False,,1.0
CKT_0105,f32,1.21726064229875e-08,1.0,1.0,2.677712695508923e-08,f32,-0.0,0.0,16,3648,True,0.05,0.0,False,,1.0
CKT_0105,bf16,0.006645572983067065,1.0,0.903234649122807,111.51804188308658,bf16,2.3965296637035736,0.13338140478198382,16,3648,False,0.0,0.0,False,,0.8999451754385965
CKT_0105,f16,inf,0.0,0.0,inf,f16,-0.0,0.0,16,3648,False,0.0,0.0,False,,0.6699561403508771
CKT_0105,f64,1.0,1.0,0.010416666666666666,1.0,per_tensor int8,4.564348191467835,3.597702156898613,16,3648,False,0.0,0.0,False,per_tensor_int8,0.6699561403508771
CKT_0105,f64,1.0,1.0,1.0,1.0,per_channel int8,-0.0,0.0,16,3648,False,0.0,0.0,False,per_channel_int8,0.19846491228070176
CKT_0105,f64,6.61292729060817e-17,1.0,1.0,1.9477158751779958e-16,prune 10%,-0.0,0.0,16,3648,True,0.05,0.1,False,,1.0
CKT_0105,f64,1.0,1.0,1.0,1.0,prune 10%(nz),-0.0,0.0,16,3648,False,0.0,0.1,True,,0.11869517543859649
CKT_0105,f64,6.61292729060817e-17,1.0,1.0,1.9477158751779958e-16,prune 50%,-0.0,0.0,16,3648,True,0.05,0.5,False,,1.0
CKT_0105,f64,1.0,1.0,1.0,1.0,prune 50%(nz),-0.0,0.0,16,3648,False,0.0,0.5,True,,0.11869517543859649
CKT_0105,f64,6.61292729060817e-17,1.0,1.0,1.9477158751779958e-16,prune 90%,-0.0,0.0,16,3648,True,0.05,0.9,False,,1.0
CKT_0105,f64,1.0,1.0,0.010416666666666666,1.0,prune 90%(nz),4.564348191467835,3.597702156898613,16,3648,False,0.0,0.9,True,,0.6699561403508771
CKT_0106,f64,2.951946949038959e-17,1.0,1.0,1.2339750328208839e-16,f64,-0.0,0.0,17,3861,True,11.8,0.0,False,,1.0
CKT_0106,f32,6.305891419258416e-09,1.0,1.0,5.5583657070956813e-08,f32,-0.0,0.0,17,3861,True,11.8,0.0,False,,1.0
CKT_0106,bf16,0.018184459118819867,1.0,0.8720538720538721,18.74979804786141,bf16,2.3965296637035736,0.1658278816667745,17,3861,False,23.95,0.0,False,,0.8764568764568764
CKT_0106,f16,inf,0.0,0.0,inf,f16,-0.0,0.0,17,3861,False,0.0,0.0,False,,0.6894586894586895
CKT_0106,f64,1.0,1.0,0.010101010101010102,1.0,per_tensor int8,4.595119850134591,3.6276182360563176,17,3861,False,0.0,0.0,False,per_tensor_int8,0.6894586894586895
CKT_0106,f64,1.0,1.0,1.0,1.0,per_channel int8,-0.0,0.0,17,3861,False,0.0,0.0,False,per_channel_int8,0.18052318052318053
CKT_0106,f64,2.951946949038959e-17,1.0,1.0,1.2339750328208839e-16,prune 10%,-0.0,0.0,17,3861,True,11.8,0.1,False,,1.0
CKT_0106,f64,1.0,1.0,1.0,1.0,prune 10%(nz),-0.0,0.0,17,3861,False,0.0,0.1,True,,0.11499611499611499
CKT_0106,f64,2.951946949038959e-17,1.0,1.0,1.2339750328208839e-16,prune 50%,-0.0,0.0,17,3861,True,11.8,0.5,False,,1.0
CKT_0106,f64,1.0,1.0,1.0,1.0,prune 50%(nz),-0.0,0.0,17,3861,False,0.0,0.5,True,,0.11499611499611499
CKT_0106,f64,2.951946949038959e-17,1.0,1.0,1.2339750328208839e-16,prune 90%,-0.0,0.0,17,3861,True,11.8,0.9,False,,1.0
CKT_0106,f64,1.0,1.0,0.010101010101010102,1.0,prune 90%(nz),4.595119850134591,3.6276182360563176,17,3861,False,0.0,0.9,True,,0.6894586894586895
CKT_0146,f64,1.880342079835586e-16,1.0,1.0,4.2669842090018496e-16,f64,-0.0,0.0,17,3861,True,6.75,0.0,False,,1.0
CKT_0146,f32,1.4501971487656563e-08,1.0,1.0,9.075741567919758e-08,f32,-0.0,0.0,17,3861,True,6.75,0.0,False,,1.0
CKT_0146,bf16,0.2057362852158909,1.0,0.8720538720538721,7.067454960471098,bf16,2.3965296637035736,0.16618693226535514,17,3861,False,19.0,0.0,False,,0.8761978761978761
CKT_0146,f16,inf,0.0,0.0,inf,f16,-0.0,0.0,17,3861,False,0.0,0.0,False,,0.6894586894586895
CKT_0146,f64,1.0,1.0,0.010101010101010102,1.0,per_tensor int8,4.595119850134591,3.6276182360563176,17,3861,False,0.0,0.0,False,per_tensor_int8,0.6894586894586895
CKT_0146,f64,1.0,1.0,1.0,1.0,per_channel int8,-0.0,0.0,17,3861,False,0.0,0.0,False,per_channel_int8,0.18777518777518779
CKT_0146,f64,1.880342079835586e-16,1.0,1.0,4.2669842090018496e-16,prune 10%,-0.0,0.0,17,3861,True,6.75,0.1,False,,1.0
CKT_0146,f64,1.0,1.0,1.0,1.0,prune 10%(nz),-0.0,0.0,17,3861,False,0.0,0.1,True,,0.11499611499611499
CKT_0146,f64,1.880342079835586e-16,1.0,1.0,4.2669842090018496e-16,prune 50%,-0.0,0.0,17,3861,True,6.75,0.5,False,,1.0
CKT_0146,f64,1.0,1.0,1.0,1.0,prune 50%(nz),-0.0,0.0,17,3861,False,0.0,0.5,True,,0.11499611499611499
CKT_0146,f64,1.880342079835586e-16,1.0,1.0,4.2669842090018496e-16,prune 90%,-0.0,0.0,17,3861,True,6.75,0.9,False,,1.0
CKT_0146,f64,1.0,1.0,0.010101010101010102,1.0,prune 90%(nz),4.595119850134591,3.6276182360563176,17,3861,False,0.0,0.9,True,,0.6894586894586895
CKT_0112,f64,3.680200357628533e-17,1.0,1.0,2.425336453152538e-16,f64,-0.0,0.0,19,4494,True,12.0,0.0,False,,1.0
CKT_0112,f32,6.823812356089845e-09,1.0,1.0,1.5775816014113986e-07,f32,-0.0,0.0,19,4494,True,12.0,0.0,False,,1.0
CKT_0112,bf16,0.17108972875901698,1.0,0.8684913217623498,39.63216456448023,bf16,2.396529663703574,0.1595578830097789,19,4494,False,23.95,0.0,False,,0.869826435246996
CKT_0112,f16,inf,0.0,0.0,inf,f16,-0.0,0.0,19,4494,False,0.0,0.0,False,,0.7120605251446372
CKT_0112,f64,1.0,1.0,0.009345794392523364,1.0,per_tensor int8,4.672828834461907,3.7032599724466495,19,4494,False,0.0,0.0,False,per_tensor_int8,0.7120605251446372
CKT_0112,f64,1.0,1.0,1.0,1.0,per_channel int8,-0.0,0.0,19,4494,False,0.0,0.0,False,per_channel_int8,0.17334223408989763
CKT_0112,f64,3.680200357628533e-17,1.0,1.0,2.425336453152538e-16,prune 10%,-0.0,0.0,19,4494,True,12.0,0.1,False,,1.0
CKT_0112,f64,1.0,1.0,1.0,1.0,prune 10%(nz),-0.0,0.0,19,4494,False,0.0,0.1,True,,0.11125945705384958
CKT_0112,f64,3.680200357628533e-17,1.0,1.0,2.425336453152538e-16,prune 50%,-0.0,0.0,19,4494,True,12.0,0.5,False,,1.0
CKT_0112,f64,1.0,1.0,1.0,1.0,prune 50%(nz),-0.0,0.0,19,4494,False,0.0,0.5,True,,0.11125945705384958
CKT_0112,f64,3.680200357628533e-17,1.0,1.0,2.425336453152538e-16,prune 90%,-0.0,0.0,19,4494,True,12.0,0.9,False,,1.0
CKT_0112,f64,1.0,1.0,0.009345794392523364,1.0,prune 90%(nz),4.672828834461907,3.7032599724466495,19,4494,False,0.0,0.9,True,,0.7120605251446372
CKT_0113,f64,2.5289092811146534e-17,1.0,1.0,1.617784272909203e-16,f64,-0.0,0.0,21,5382,True,9.0,0.0,False,,1.0
CKT_0113,f32,5.044148606850733e-09,1.0,1.0,1.822362894755697e-07,f32,-0.0,0.0,21,5382,True,9.0,0.0,False,,1.0
CKT_0113,bf16,0.08568326895105474,1.0,0.8160535117056856,454.43709282601503,bf16,2.5695298826826236,0.22703524314931564,21,5382,False,23.85,0.0,False,,0.8268301746562616
CKT_0113,f16,inf,0.0,0.0,inf,f16,-0.0,0.0,21,5382,False,0.0,0.0,False,,0.7194351542177629
CKT_0113,f64,1.0,1.0,0.008547008547008548,1.0,per_tensor int8,4.7621739347977545,3.790385368554863,21,5382,False,0.0,0.0,False,per_tensor_int8,0.7194351542177629
CKT_0113,f64,1.0,1.0,1.0,1.0,per_channel int8,-0.0,0.0,21,5382,False,0.0,0.0,False,per_channel_int8,0.16722408026755853
CKT_0113,f64,2.5289092811146534e-17,1.0,1.0,1.617784272909203e-16,prune 10%,-0.0,0.0,21,5382,True,9.0,0.1,False,,1.0
CKT_0113,f64,1.0,1.0,1.0,1.0,prune 10%(nz),-0.0,0.0,21,5382,False,0.0,0.1,True,,0.10999628390932739
CKT_0113,f64,2.5289092811146534e-17,1.0,1.0,1.617784272909203e-16,prune 50%,-0.0,0.0,21,5382,True,9.0,0.5,False,,1.0
CKT_0113,f64,1.0,1.0,1.0,1.0,prune 50%(nz),-0.0,0.0,21,5382,False,0.0,0.5,True,,0.10999628390932739
CKT_0113,f64,2.5289092811146534e-17,1.0,1.0,1.617784272909203e-16,prune 90%,-0.0,0.0,21,5382,True,9.0,0.9,False,,1.0
CKT_0113,f64,1.0,1.0,0.008547008547008548,1.0,prune 90%(nz),4.7621739347977545,3.790385368554863,21,5382,False,0.0,0.9,True,,0.7194351542177629
CKT_0128,f64,4.6986848891565925e-18,1.0,1.0,1.23084906200379e-16,f64,-0.0,0.0,21,5808,True,0.05,0.0,False,,1.0
CKT_0128,f32,7.1062959851506225e-09,1.0,1.0,8.371775265295874e-08,f32,-0.0,0.0,21,5808,True,0.05,0.0,False,,1.0
CKT_0128,bf16,0.027940763631211757,1.0,0.837637741046832,94.21995717471152,bf16,2.713882428701547,0.21962795547882313,21,5808,False,23.95,0.0,False,,0.84400826446281
CKT_0128,f16,inf,0.0,0.0,inf,f16,-0.0,0.0,21,5808,False,0.0,0.0,False,,0.6962809917355371
CKT_0128,f64,1.0,1.0,0.008264462809917356,1.0,per_tensor int8,4.7957905455967405,3.8232080869989664,21,5808,False,0.0,0.0,False,per_tensor_int8,0.6962809917355371
CKT_0128,f64,1.0,1.0,1.0,1.0,per_channel int8,-0.0,0.0,21,5808,False,0.0,0.0,False,per_channel_int8,0.17734159779614325
CKT_0128,f64,4.6986848891565925e-18,1.0,1.0,1.23084906200379e-16,prune 10%,-0.0,0.0,21,5808,True,0.05,0.1,False,,1.0
CKT_0128,f64,1.0,1.0,1.0,1.0,prune 10%(nz),-0.0,0.0,21,5808,False,0.0,0.1,True,,0.11329201101928375
CKT_0128,f64,4.6986848891565925e-18,1.0,1.0,1.23084906200379e-16,prune 50%,-0.0,0.0,21,5808,True,0.05,0.5,False,,1.0
CKT_0128,f64,1.0,1.0,1.0,1.0,prune 50%(nz),-0.0,0.0,21,5808,False,0.0,0.5,True,,0.11329201101928375
CKT_0128,f64,4.6986848891565925e-18,1.0,1.0,1.23084906200379e-16,prune 90%,-0.0,0.0,21,5808,True,0.05,0.9,False,,1.0
CKT_0128,f64,1.0,1.0,0.008264462809917356,1.0,prune 90%(nz),4.7957905455967405,3.8232080869989664,21,5808,False,0.0,0.9,True,,0.6962809917355371
CKT_0135,f64,4.457661688736491e-17,1.0,1.0,3.6379943352879494e-16,f64,-0.0,0.0,25,7896,True,14.95,0.0,False,,1.0
CKT_0135,f32,1.6799114497027247e-08,1.0,1.0,1.510084626378268e-07,f32,-0.0,0.0,25,7896,True,14.95,0.0,False,,1.0
CKT_0135,bf16,0.04685017828669929,1.0,0.8637284701114488,842.2354992531373,bf16,2.8336608761078947,0.19442929066043,25,7896,False,23.95,0.0,False,,0.8634751773049646
CKT_0135,f16,inf,0.0,0.0,inf,f16,-0.0,0.0,25,7896,False,0.0,0.0,False,,0.7107396149949341
CKT_0135,f64,1.0,1.0,0.0070921985815602835,1.0,per_tensor int8,4.948759890378169,3.9728301704771134,25,7896,False,0.0,0.0,False,per_tensor_int8,0.7107396149949341
CKT_0135,f64,1.0,1.0,1.0,1.0,per_channel int8,-0.0,0.0,25,7896,False,0.0,0.0,False,per_channel_int8,0.16590678824721378
CKT_0135,f64,4.457661688736491e-17,1.0,1.0,3.6379943352879494e-16,prune 10%,-0.0,0.0,25,7896,True,14.95,0.1,False,,1.0
CKT_0135,f64,1.0,1.0,1.0,1.0,prune 10%(nz),-0.0,0.0,25,7896,False,0.0,0.1,True,,0.11068895643363728
CKT_0135,f64,4.457661688736491e-17,1.0,1.0,3.6379943352879494e-16,prune 50%,-0.0,0.0,25,7896,True,14.95,0.5,False,,1.0
CKT_0135,f64,1.0,1.0,1.0,1.0,prune 50%(nz),-0.0,0.0,25,7896,False,0.0,0.5,True,,0.11068895643363728
CKT_0135,f64,4.457661688736491e-17,1.0,1.0,3.6379943352879494e-16,prune 90%,-0.0,0.0,25,7896,True,14.95,0.9,False,,1.0
CKT_0135,f64,1.0,1.0,0.0070921985815602835,1.0,prune 90%(nz),4.948759890378169,3.9728301704771134,25,7896,False,0.0,0.9,True,,0.7107396149949341
CKT_0108,f64,8.794968240975985e-18,1.0,1.0,3.934529011568928e-16,f64,-0.0,0.0,27,8526,True,3.85,0.0,False,,1.0
CKT_0108,f32,6.190058606239144e-09,1.0,1.0,1.1358367417308809e-07,f32,-0.0,0.0,27,8526,True,3.85,0.0,False,,1.0
CKT_0108,bf16,0.06424741245104897,1.0,0.88881069669247,6.329246698800716,bf16,2.8336608761078947,0.17862623248927104,27,8526,False,23.75,0.0,False,,0.8822425521932911
CKT_0108,f16,inf,0.0,0.0,inf,f16,-0.0,0.0,27,8526,False,0.0,0.0,False,,0.735632183908046
CKT_0108,f64,1.0,1.0,0.006802721088435374,1.0,per_tensor int8,4.990432586778738,4.013661986228693,27,8526,False,0.0,0.0,False,per_tensor_int8,0.735632183908046
CKT_0108,f64,0.9998287067142821,1.0,1.0,1.0,per_channel int8,-0.0,0.0,27,8526,False,0.0,0.0,False,per_channel_int8,0.15306122448979592
CKT_0108,f64,8.794968240975985e-18,1.0,1.0,3.934529011568928e-16,prune 10%,-0.0,0.0,27,8526,True,3.85,0.1,False,,1.0
CKT_0108,f64,1.0,1.0,1.0,1.0,prune 10%(nz),-0.0,0.0,27,8526,False,0.0,0.1,True,,0.10743607787942763
CKT_0108,f64,8.794968240975985e-18,1.0,1.0,3.934529011568928e-16,prune 50%,-0.0,0.0,27,8526,True,3.85,0.5,False,,1.0
CKT_0108,f64,1.0,1.0,1.0,1.0,prune 50%(nz),-0.0,0.0,27,8526,False,0.0,0.5,True,,0.10743607787942763
CKT_0108,f64,8.794968240975985e-18,1.0,1.0,3.934529011568928e-16,prune 90%,-0.0,0.0,27,8526,True,3.85,0.9,False,,1.0
CKT_0108,f64,1.0,1.0,0.006802721088435374,1.0,prune 90%(nz),4.990432586778738,4.013661986228693,27,8526,False,0.0,0.9,True,,0.735632183908046
CKT_0129,f64,2.835968460519027e-17,1.0,1.0,2.141565603354632e-16,f64,-0.0,0.0,37,16080,True,8.8,0.0,False,,1.0
CKT_0129,f32,5.582433939797102e-09,1.0,1.0,1.396973486257677e-07,f32,-0.0,0.0,37,16080,True,8.8,0.0,False,,1.0
CKT_0129,bf16,0.03512564400982461,1.0,0.8637437810945273,573.0899567924434,bf16,3.0440232569329027,0.21559399335061658,37,16080,False,23.95,0.0,False,,0.8606965174129353
CKT_0129,f16,inf,0.0,0.0,inf,f16,-0.0,0.0,37,16080,False,0.0,0.0,False,,0.7370646766169154
CKT_0129,f64,1.0,1.0,0.004975124378109453,1.0,per_tensor int8,5.303304908059076,4.321071104977436,37,16080,False,0.0,0.0,False,per_tensor_int8,0.7370646766169154
CKT_0129,f64,1.0,1.0,1.0,1.0,per_channel int8,-0.0,0.0,37,16080,False,0.0,0.0,False,per_channel_int8,0.14148009950248755
CKT_0129,f64,2.835968460519027e-17,1.0,1.0,2.141565603354632e-16,prune 10%,-0.0,0.0,37,16080,True,8.8,0.1,False,,1.0
CKT_0129,f64,1.0,1.0,1.0,1.0,prune 10%(nz),-0.0,0.0,37,16080,False,0.0,0.1,True,,0.10659203980099502
CKT_0129,f64,2.835968460519027e-17,1.0,1.0,2.141565603354632e-16,prune 50%,-0.0,0.0,37,16080,True,8.8,0.5,False,,1.0
CKT_0129,f64,1.0,1.0,1.0,1.0,prune 50%(nz),-0.0,0.0,37,16080,False,0.0,0.5,True,,0.10659203980099502
CKT_0129,f64,2.835968460519027e-17,1.0,1.0,2.141565603354632e-16,prune 90%,-0.0,0.0,37,16080,True,8.8,0.9,False,,1.0
CKT_0129,f64,1.0,1.0,0.004975124378109453,1.0,prune 90%(nz),5.303304908059076,4.321071104977436,37,16080,False,0.0,0.9,True,,0.7370646766169154
CKT_0133,f64,3.967090542562266e-17,1.0,1.0,3.2425131708344885e-16,f64,-0.0,0.0,44,22184,True,7.0,0.0,False,,1.0
CKT_0133,f32,1.6500191161020927e-08,1.0,1.0,1.546705393793644e-07,f32,-0.0,0.0,44,22184,True,7.0,0.0,False,,1.0
CKT_0133,bf16,0.0943987526512191,1.0,0.8305986296429859,887.0840411467036,bf16,3.327647514649657,0.27276179385142507,44,22184,False,23.95,0.0,False,,0.8284799855751893
CKT_0133,f16,inf,0.0,0.0,inf,f16,-0.0,0.0,44,22184,False,0.0,0.0,False,,0.7463036422646953
