circuit,n_free,kappa,growth,rhs,family,eta,fwd_rel_err,host_rel_diff,bitwise_host,selector_hit,n_lookups,bnorm,xnorm
CKT_0044,4,16.376734226914213,1.4783645844188877,wide_9,wide,2.008687066433955e-17,1.9352276180656852e-16,1.9352276180656852e-16,False,1.0,3136,150.29895924727225,37597.42547213103
CKT_0044,4,16.376734226914213,1.4783645844188877,adversarial_minsv,adversarial,2.5617895790695778e-17,2.312677401645632e-16,2.312677401645632e-16,False,1.0,3136,3.200470944926893,1966.324185824099
CKT_0047,4,51.99589964240473,2.1913633291741195,identity_e0,identity,1.6222785314366364e-17,4.420842180929913e-16,2.947228120619941e-16,False,1.0,3136,1.0,771.4831229128089
CKT_0047,4,51.99589964240473,2.1913633291741195,identity_e1,identity,3.5864625143519096e-17,4.913211545331688e-16,1.6377371817772292e-16,False,1.0,3136,1.0,694.170218436673
CKT_0047,4,51.99589964240473,2.1913633291741195,identity_e2,identity,2.893780970851543e-17,2.4232312487090054e-16,1.9385849989672044e-16,False,1.0,3136,1.0,1172.8847358478845
CKT_0047,4,51.99589964240473,2.1913633291741195,identity_e3,identity,6.198779901478824e-17,5.39846083508979e-16,3.2390765010538733e-16,False,1.0,3136,1.0,526.4780147271605
CKT_0047,4,51.99589964240473,2.1913633291741195,source,source,5.348319039019464e-17,3.6061752801815365e-16,1.4424701120726144e-16,False,1.0,3136,68.18181818181817,50440.95924960941
CKT_0047,4,51.99589964240473,2.1913633291741195,ones,ones,1.024456276620059e-16,6.736501446607095e-16,3.3682507233035467e-16,False,1.0,3136,1.0,2700.198935549861
CKT_0047,4,51.99589964240473,2.1913633291741195,gaussian_0,gaussian,8.256169003893861e-17,4.234457091078287e-16,1.0586142727695713e-16,False,1.0,3136,2.1035920838653333,2147.842526705896
CKT_0047,4,51.99589964240473,2.1913633291741195,gaussian_1,gaussian,4.3591104160643493e-17,4.2161023895828114e-16,1.0540255973957025e-16,False,1.0,3136,1.628581570831168,539.2982770177246
CKT_0047,4,51.99589964240473,2.1913633291741195,gaussian_2,gaussian,1.9996464313542004e-17,4.279297579789157e-16,1.0698243949472888e-16,False,1.0,3136,0.8580542496011617,1062.668212265037
CKT_0047,4,51.99589964240473,2.1913633291741195,gaussian_3,gaussian,1.3849667250817888e-17,5.234614634000841e-16,1.9941389081907961e-16,False,1.0,3136,0.799876715008608,285.0524536045476
CKT_0047,4,51.99589964240473,2.1913633291741195,gaussian_4,gaussian,7.347024898583154e-17,1.4247786495801023e-16,4.559291678656325e-16,False,1.0,3136,0.9749208103472975,498.70394672850045
CKT_0047,4,51.99589964240473,2.1913633291741195,gaussian_5,gaussian,5.637719821820163e-18,5.968477797296414e-16,2.984238898648206e-16,False,1.0,3136,0.8083612011766805,1523.8302506292462
CKT_0047,4,51.99589964240473,2.1913633291741195,gaussian_6,gaussian,6.084242973219724e-17,6.459726727873535e-16,2.1532422426245104e-16,False,1.0,3136,1.2317136025136124,527.9797854190674
CKT_0047,4,51.99589964240473,2.1913633291741195,gaussian_7,gaussian,6.487561718330595e-17,3.8684646080223936e-16,1.9342323040111963e-16,False,1.0,3136,1.0441017178980356,1175.5241341575481
CKT_0047,4,51.99589964240473,2.1913633291741195,gaussian_8,gaussian,3.260894517437074e-17,3.918023937284629e-16,1.3060079790948759e-16,False,1.0,3136,1.7953165807811489,870.4911420250762
CKT_0047,4,51.99589964240473,2.1913633291741195,gaussian_9,gaussian,4.8062902853319564e-17,3.499751936040338e-16,2.333167957360225e-16,False,1.0,3136,1.5240901808774765,487.26383954905134
CKT_0047,4,51.99589964240473,2.1913633291741195,wide_0,wide,2.3230465263419915e-17,2.9734727056065837e-16,1.4867363528032911e-16,False,1.0,3136,4157306.628589329,3207274492.9121594
CKT_0047,4,51.99589964240473,2.1913633291741195,wide_1,wide,4.67164653867465e-17,5.722050109818089e-16,1.430512527454522e-16,False,1.0,3136,202604069.61733377,106666588160.90027
CKT_0047,4,51.99589964240473,2.1913633291741195,wide_2,wide,3.2597171432257684e-17,3.472250763351676e-16,4.9603582333595367e-17,False,1.0,3136,2048998.887844361,2403239523.0866933
CKT_0047,4,51.99589964240473,2.1913633291741195,wide_3,wide,2.3913771930764323e-17,4.0726140615090416e-16,0.0,True,1.0,3136,1893969.1691157138,1463547585.7809396
CKT_0047,4,51.99589964240473,2.1913633291741195,wide_4,wide,4.514401293841707e-17,4.605274669359709e-16,1.5350915564532363e-16,False,1.0,3136,491.4953539508872,379180.3861390114
CKT_0047,4,51.99589964240473,2.1913633291741195,wide_5,wide,2.0657608372893603e-17,2.0860525668761148e-16,5.215131417190286e-17,False,1.0,3136,260682.734765046,285729351.7998408
CKT_0047,4,51.99589964240473,2.1913633291741195,wide_6,wide,1.1375975674161394e-17,2.996809520461108e-16,7.492023801152767e-17,False,1.0,3136,1356562.3345950954,1591149370.5137322
CKT_0047,4,51.99589964240473,2.1913633291741195,wide_7,wide,3.0935615954655836e-17,5.760220154462442e-16,1.4400550386156097e-16,False,1.0,3136,6289950.756994473,3311242594.3214655
CKT_0047,4,51.99589964240473,2.1913633291741195,wide_8,wide,2.416482788535299e-17,5.465072337670335e-16,1.8216907792234442e-16,False,1.0,3136,13283.416507029464,10224815.157844579
CKT_0047,4,51.99589964240473,2.1913633291741195,wide_9,wide,4.180629926237021e-17,5.254458157007334e-16,2.6272290785036663e-16,False,1.0,3136,110316941.76307023,58079400792.833115
CKT_0047,4,51.99589964240473,2.1913633291741195,adversarial_minsv,adversarial,5.4801158479451875e-17,4.560661127923604e-16,1.5202203759745342e-16,False,1.0,3136,40.20722602935362,95722.4061612671
CKT_0098,4,11330.496684089178,1.7283197897314215,identity_e0,identity,6.407422614220663e-22,1.9551454551664275e-21,1.2813241254978697e-16,False,1.0,5472,1.0,27.726892892304377
CKT_0098,4,11330.496684089178,1.7283197897314215,identity_e1,identity,0.0,0.0,1.6218916451944944e-16,False,1.0,5472,1.0,43.80950711876274
CKT_0098,4,11330.496684089178,1.7283197897314215,identity_e2,identity,6.678601469348859e-17,0.0,9.725029286296375e-17,False,1.0,5472,1.0,36.531650180289546
CKT_0098,4,11330.496684089178,1.7283197897314215,identity_e3,identity,3.743764450625661e-20,0.0,4.6320237827801794e-20,False,1.0,5472,1.0,76698.95159018663
CKT_0098,4,11330.496684089178,1.7283197897314215,source,source,4.979203117214325e-18,6.077364435977528e-17,1.2154728871955058e-16,False,1.0,5472,8635.794743429286,239444.5056185974
CKT_0098,4,11330.496684089178,1.7283197897314215,ones,ones,0.0,0.0,1.8517336450494503e-19,False,1.0,5472,1.0,76743.51412901236
CKT_0098,4,11330.496684089178,1.7283197897314215,gaussian_0,gaussian,8.650659792941057e-20,1.070782824831142e-19,2.1929632252541784e-16,False,1.0,5472,0.6692004153701628,8294.664418437858
CKT_0098,4,11330.496684089178,1.7283197897314215,gaussian_1,gaussian,1.6762757949935062e-20,2.765326888575585e-20,2.765326888575585e-20,False,1.0,5472,1.6751030122687,128473.55202301228
CKT_0098,4,11330.496684089178,1.7283197897314215,gaussian_2,gaussian,1.7564922835322153e-20,8.692985539054158e-20,8.692985539054158e-20,False,1.0,5472,2.1578792454861357,163474.96094820628
CKT_0098,4,11330.496684089178,1.7283197897314215,gaussian_3,gaussian,4.2805599797337556e-20,7.061668659730226e-20,7.061668659730226e-20,False,1.0,5472,1.5178511102169212,100619.6651241981
CKT_0098,4,11330.496684089178,1.7283197897314215,gaussian_4,gaussian,7.669819043155452e-21,2.3723971679513703e-20,1.8979177343610963e-20,False,1.0,5472,0.6102479722789081,46797.51938769445
CKT_0098,4,11330.496684089178,1.7283197897314215,gaussian_5,gaussian,3.0209790145793515e-20,2.0413085339868178e-16,2.0413085339868178e-16,False,1.0,5472,1.858563103392588,142574.38291257172
CKT_0098,4,11330.496684089178,1.7283197897314215,gaussian_6,gaussian,1.378755415505731e-20,6.823712854351799e-20,1.3974963925712485e-16,False,1.0,5472,0.887511735996132,52064.23181383973
CKT_0098,4,11330.496684089178,1.7283197897314215,gaussian_7,gaussian,5.420314817127814e-20,0.0,8.942167716388003e-20,False,1.0,5472,1.5254946578190653,79459.78629520815
CKT_0098,4,11330.496684089178,1.7283197897314215,gaussian_8,gaussian,2.8067711226217194e-20,1.587527266198579e-19,1.6256279205873447e-16,False,1.0,5472,1.166807285950523,89515.65757500766
CKT_0098,4,11330.496684089178,1.7283197897314215,gaussian_9,gaussian,1.7374555748685386e-20,2.1496906944513582e-20,2.1496906944513582e-20,False,1.0,5472,1.0774609965078064,82633.13619886187
CKT_0098,4,11330.496684089178,1.7283197897314215,wide_0,wide,9.795537166044506e-17,1.2584011281880124e-16,1.2584011281880127e-16,False,1.0,5472,5405873.419024246,236826888.66155142
CKT_0098,4,11330.496684089178,1.7283197897314215,wide_1,wide,9.26357855034906e-21,5.178259802801161e-20,0.0,True,1.0,5472,60029790.88279535,4604222039469.53
CKT_0098,4,11330.496684089178,1.7283197897314215,wide_2,wide,3.416890317567102e-19,8.906826705251573e-19,2.850184545680503e-17,False,1.0,5472,8448.928281847691,1021120.9130595066
CKT_0098,4,11330.496684089178,1.7283197897314215,wide_3,wide,5.406507136862103e-17,1.392930240206199e-16,1.3929302402061988e-16,False,1.0,5472,732084.9091059876,26744270.394405752
CKT_0098,4,11330.496684089178,1.7283197897314215,wide_4,wide,1.3749884673302537e-20,3.4024465836633843e-20,0.0,True,1.0,5472,11152.444395124658,855379496.5209377
CKT_0098,4,11330.496684089178,1.7283197897314215,wide_5,wide,2.1124076028647317e-17,2.3993032205268197e-16,5.998258051317048e-17,False,1.0,5472,22150.65865014331,970409.4157917505
CKT_0098,4,11330.496684089178,1.7283197897314215,wide_6,wide,1.5552476020855843e-17,1.766800477693994e-16,2.695923580465689e-21,False,1.0,5472,15423400.310270278,674718458.9081148
CKT_0098,4,11330.496684089178,1.7283197897314215,wide_7,wide,5.909632286186153e-17,1.1187076865727972e-16,2.2374153731455934e-16,False,1.0,5472,48646892.81547514,2131196397.0853438
CKT_0098,4,11330.496684089178,1.7283197897314215,wide_8,wide,3.956667876161966e-17,2.1954196928842634e-16,1.097709846442132e-16,False,1.0,5472,81451417.89290589,4343927129.27407
CKT_0098,4,11330.496684089178,1.7283197897314215,wide_9,wide,6.716537465097389e-17,1.3038489606534277e-16,1.3038489606534277e-16,False,1.0,5472,6250852.10300205,228571892.04461068
CKT_0098,4,11330.496684089178,1.7283197897314215,adversarial_minsv,adversarial,1.733274062427886e-20,1.7567883637663137e-16,0.0,True,1.0,5472,8847.104405372582,678563747.4010406
CKT_0096,5,192.06888037247316,1.9934146710579927,identity_e0,identity,4.561053518903579e-17,7.235445168658866e-16,1.447089033731773e-16,False,1.0,6396,1.0,392.8121735137432
CKT_0096,5,192.06888037247316,1.9934146710579927,identity_e1,identity,8.648792260504525e-17,1.617229336620798e-15,1.6172293366207956e-16,False,1.0,6396,1.0,702.9728879341561
CKT_0096,5,192.06888037247316,1.9934146710579927,identity_e2,identity,4.4887345745099e-17,1.2430837694119507e-15,1.2430837694119498e-16,False,1.0,6396,1.0,914.554919942334
CKT_0096,5,192.06888037247316,1.9934146710579927,identity_e3,identity,5.913499026251032e-17,1.3510896046870797e-15,1.5012106718745308e-16,False,1.0,6396,1.0,757.3010227782195
CKT_0096,5,192.06888037247316,1.9934146710579927,identity_e4,identity,6.980402530364375e-17,1.2994331376682945e-15,0.0,True,1.0,6396,1.0,787.4060694885345
CKT_0096,5,192.06888037247316,1.9934146710579927,source,source,4.7299587213834815e-17,1.6518270458952804e-15,1.270636189150214e-16,False,1.0,6396,191.7572188449848,114524.64011826232
CKT_0096,5,192.06888037247316,1.9934146710579927,ones,ones,3.0975515605786405e-17,1.4615463856161516e-15,1.46154638561615e-16,False,1.0,6396,1.0,3111.41237364666
CKT_0096,5,192.06888037247316,1.9934146710579927,gaussian_0,gaussian,6.537616765675274e-17,1.2896643835296376e-15,1.4329604261440401e-16,False,1.0,6396,0.9418324483378809,793.370393539314
CKT_0096,5,192.06888037247316,1.9934146710579927,gaussian_1,gaussian,8.066825638312319e-17,1.5594204360131937e-15,1.4176549418301744e-16,False,1.0,6396,1.4978761937293166,1603.8717796144072
CKT_0096,5,192.06888037247316,1.9934146710579927,gaussian_2,gaussian,4.189239733951473e-17,1.255880525209787e-15,1.395422805788652e-16,False,1.0,6396,1.3488371783527244,407.3562408827178
CKT_0096,5,192.06888037247316,1.9934146710579927,gaussian_3,gaussian,1.3120901706227338e-16,1.6517701416235438e-15,2.0647126770294268e-16,False,1.0,6396,1.0452820551504256,550.6181997447762
CKT_0096,5,192.06888037247316,1.9934146710579927,gaussian_4,gaussian,5.967249006423198e-17,1.3458975672900116e-15,1.6823719591125128e-16,False,1.0,6396,2.477818669380745,1351.50656911315
CKT_0096,5,192.06888037247316,1.9934146710579927,gaussian_5,gaussian,2.2833874018013972e-17,5.050754780712584e-16,5.050754780712584e-16,False,1.0,6396,1.4169252836873896,168.8166066125714
CKT_0096,5,192.06888037247316,1.9934146710579927,gaussian_6,gaussian,2.8241849924001076e-17,1.4343886644536989e-15,1.1953238870447474e-16,False,1.0,6396,1.6007798218265805,951.0965099399886
CKT_0096,5,192.06888037247316,1.9934146710579927,gaussian_7,gaussian,4.7979554828679495e-17,1.3979209334960997e-15,9.319472889973985e-17,False,1.0,6396,1.9881026911855015,152.48560603132643
CKT_0096,5,192.06888037247316,1.9934146710579927,gaussian_8,gaussian,1.6381735222617197e-17,1.7039494592031458e-16,1.7039494592031458e-16,False,1.0,6396,2.1687776654177977,667.1960668057714
CKT_0096,5,192.06888037247316,1.9934146710579927,gaussian_9,gaussian,2.424656469107091e-17,1.133672065546605e-15,2.8341801638665096e-16,False,1.0,6396,1.8941608526467264,1604.5110917228292
CKT_0096,5,192.06888037247316,1.9934146710579927,wide_0,wide,8.449992259189943e-17,1.334747596486099e-15,1.906782280694425e-16,False,1.0,6396,825567.8778186049,625185637.3836598
CKT_0096,5,192.06888037247316,1.9934146710579927,wide_1,wide,7.756963032775436e-18,1.2592121218536707e-15,2.0986868697561158e-16,False,1.0,6396,11387054.798251325,9088295449.402367
CKT_0096,5,192.06888037247316,1.9934146710579927,wide_2,wide,5.514419886933757e-17,9.700744579266653e-16,1.2125930724083306e-16,False,1.0,6396,8599536.462262208,7864751482.640074
CKT_0096,5,192.06888037247316,1.9934146710579927,wide_3,wide,6.722898452793292e-17,1.338109025806995e-15,1.3381090258069932e-16,False,1.0,6396,3974816.70002339,3563514997.707692
CKT_0096,5,192.06888037247316,1.9934146710579927,wide_4,wide,6.469695239159638e-17,1.2028018339366094e-15,2.6728929643035735e-16,False,1.0,6396,18125072.442994375,14271792086.590067
CKT_0096,5,192.06888037247316,1.9934146710579927,wide_5,wide,6.235246243330291e-17,1.5181879876115963e-15,1.897734984514493e-16,False,1.0,6396,53088283.492491685,40202634158.646065
CKT_0096,5,192.06888037247316,1.9934146710579927,wide_6,wide,5.880107703874413e-17,1.3389927956982797e-15,2.434532355815051e-16,False,1.0,6396,6518621.595475896,7834558568.329002
CKT_0096,5,192.06888037247316,1.9934146710579927,wide_7,wide,2.0543221922973374e-17,7.148967973335653e-16,1.7872419933339132e-16,False,1.0,6396,40752804.580358915,16008033382.66359
CKT_0096,5,192.06888037247316,1.9934146710579927,wide_8,wide,7.813083780947968e-17,1.3255976718799545e-15,1.3255976718799528e-16,False,1.0,6396,43701843.49881333,28777187426.823288
CKT_0096,5,192.06888037247316,1.9934146710579927,wide_9,wide,2.613723796618542e-17,7.539928907383581e-16,6.283274089486313e-17,False,1.0,6396,0.001079775560652419,0.2208687319726495
CKT_0096,5,192.06888037247316,1.9934146710579927,adversarial_minsv,adversarial,2.881090578994167e-17,1.3484783663787118e-15,1.9263976662553e-16,False,1.0,6396,104.05146445355662,302158.0742807716
CKT_0067,6,60.384245119005115,2.0600123231815664,identity_e0,identity,6.729561566190891e-18,7.432225447924493e-16,1.4864450895848986e-16,False,1.0,8096,1.0,11.950369723353266
CKT_0067,6,60.384245119005115,2.0600123231815664,identity_e1,identity,1.426110921612142e-17,8.381830483309121e-16,5.238644052068197e-18,False,1.0,8096,1.0,339.0871419673859
CKT_0067,6,60.384245119005115,2.0600123231815664,identity_e2,identity,1.170962359842575e-17,8.209928438642069e-16,1.3683214064403436e-16,False,1.0,8096,1.0,415.42446528469395
CKT_0067,6,60.384245119005115,2.0600123231815664,identity_e3,identity,1.2851111753492938e-17,2.0601787425221068e-16,1.287611714076317e-17,False,1.0,8096,1.0,137.95749292903415
CKT_0067,6,60.384245119005115,2.0600123231815664,identity_e4,identity,1.6907829492040787e-17,3.2534544678387918e-18,2.0822108594168272e-16,False,1.0,8096,1.0,136.49774854389238
CKT_0067,6,60.384245119005115,2.0600123231815664,identity_e5,identity,3.640227372737272e-17,1.5405063194741405e-16,9.62816449671338e-18,False,1.0,8096,1.0,23.061987048603843
CKT_0067,6,60.384245119005115,2.0600123231815664,source,source,8.760858270510359e-18,8.518180077973467e-16,1.216882868281924e-16,False,1.0,8096,20003.333333333332,239167.06542039194
CKT_0067,6,60.384245119005115,2.0600123231815664,ones,ones,1.2990590351530742e-17,7.499598025334043e-16,1.4999196050668074e-16,False,1.0,8096,1.0,757.9528751912829
CKT_0067,6,60.384245119005115,2.0600123231815664,gaussian_0,gaussian,1.9309712693526946e-17,7.126520959966697e-16,8.908151199958365e-18,False,1.0,8096,1.9232199903924385,398.81605049733616
CKT_0067,6,60.384245119005115,2.0600123231815664,gaussian_1,gaussian,2.3685229210981953e-17,7.527006149633709e-16,0.0,True,1.0,8096,0.6371027342405235,151.038587536093
CKT_0067,6,60.384245119005115,2.0600123231815664,gaussian_2,gaussian,1.2299540238836112e-17,7.175599330132065e-16,1.435119866026412e-16,False,1.0,8096,1.7994340109341842,792.1766008047424
CKT_0067,6,60.384245119005115,2.0600123231815664,gaussian_3,gaussian,1.696289981531234e-17,6.320974475738107e-16,1.580243618934526e-16,False,1.0,8096,1.503640485122611,719.426019883371
CKT_0067,6,60.384245119005115,2.0600123231815664,gaussian_4,gaussian,7.322238236684214e-18,1.0015134804136531e-16,6.009080882481919e-17,False,1.0,8096,2.5845782254845084,354.73448418618693
CKT_0067,6,60.384245119005115,2.0600123231815664,gaussian_5,gaussian,1.2012911437236411e-17,7.45737052872601e-16,1.4565176813917977e-18,False,1.0,8096,1.2495727935526857,609.7958377349822
CKT_0067,6,60.384245119005115,2.0600123231815664,gaussian_6,gaussian,1.5220436992481408e-17,7.069091811471144e-16,1.1045455955423655e-17,False,1.0,8096,2.350615624636795,1286.5792750025898
CKT_0067,6,60.384245119005115,2.0600123231815664,gaussian_7,gaussian,1.5518522689465748e-17,8.4768559110611e-16,1.8837457580135768e-16,False,1.0,8096,1.7949095138538735,301.757382167909
CKT_0067,6,60.384245119005115,2.0600123231815664,gaussian_8,gaussian,1.1781505751317834e-17,8.968828461341421e-16,3.363310673003031e-16,False,1.0,8096,1.0247871695174018,253.51546907523877
CKT_0067,6,60.384245119005115,2.0600123231815664,gaussian_9,gaussian,1.3540298773910039e-17,6.286559068097374e-16,1.5716397670243423e-16,False,1.0,8096,1.2986830230956077,723.3644764338364
CKT_0067,6,60.384245119005115,2.0600123231815664,wide_0,wide,1.7479734982181796e-17,8.239131149863284e-17,2.059782787465821e-17,False,1.0,8096,10522229.835002944,1446867241.0046458
CKT_0067,6,60.384245119005115,2.0600123231815664,wide_1,wide,5.780011560931311e-17,7.979410803921618e-16,1.5958821607843236e-16,False,1.0,8096,976670.2608992473,11671570.714942565
CKT_0067,6,60.384245119005115,2.0600123231815664,wide_2,wide,1.672331449972756e-17,9.235677714931087e-16,1.154459714366386e-16,False,1.0,8096,84383.8591422131,1008396.5718182574
CKT_0067,6,60.384245119005115,2.0600123231815664,wide_3,wide,4.108972328103218e-18,1.7509116101543412e-16,1.750911610154341e-16,False,1.0,8096,3691444.143064091,85105159.54905418
CKT_0067,6,60.384245119005115,2.0600123231815664,wide_4,wide,2.4198981907478863e-17,9.632711234505105e-16,2.408177808626274e-17,False,1.0,8096,50991.93270640911,19336665.492045708
CKT_0067,6,60.384245119005115,2.0600123231815664,wide_5,wide,1.8968969140965782e-17,3.321698193990715e-16,3.321698193990715e-16,False,1.0,8096,364724.10197567474,8411263.036783421
CKT_0067,6,60.384245119005115,2.0600123231815664,wide_6,wide,1.8941164957805863e-17,8.89386479442358e-16,1.4823107990705956e-16,False,1.0,8096,141946.37295214695,50263282.17803797
CKT_0067,6,60.384245119005115,2.0600123231815664,wide_7,wide,1.9875481280386484e-17,3.2953891068689223e-16,8.238472767172306e-17,False,1.0,8096,7179.672285243151,176633.65091587856
CKT_0067,6,60.384245119005115,2.0600123231815664,wide_8,wide,7.884037834878193e-17,9.795651517517606e-16,2.176811448337246e-16,False,1.0,8096,179006.16150852462,2139189.812068629
CKT_0067,6,60.384245119005115,2.0600123231815664,wide_9,wide,2.1104147607822975e-17,6.201882139458305e-16,1.2403764278916603e-16,False,1.0,8096,5535.78333519166,1877096.649197255
CKT_0067,6,60.384245119005115,2.0600123231815664,adversarial_minsv,adversarial,3.073992240475451e-17,8.883923255414087e-16,5.552452034633799e-18,False,1.0,8096,14970.30143698722,10483235.253612844
CKT_0055,7,33671.98691872837,1.9999753577910377,identity_e0,identity,0.0,0.0,0.0,True,1.0,9800,1.0,9.287054409005629
CKT_0055,7,33671.98691872837,1.9999753577910377,identity_e1,identity,0.0,0.0,0.0,True,1.0,9800,1.0,79.53245461328028
CKT_0055,7,33671.98691872837,1.9999753577910377,identity_e2,identity,0.0,0.0,0.0,True,1.0,9800,1.0,220.81784386617096
CKT_0055,7,33671.98691872837,1.9999753577910377,identity_e3,identity,2.5233996054415722e-21,1.1082986511080368e-19,2.770746627770092e-20,False,1.0,9800,1.0,15.652130174863007
CKT_0055,7,33671.98691872837,1.9999753577910377,identity_e4,identity,1.2783009768294296e-17,3.549209727377762e-16,3.5492097273777646e-16,False,1.0,9800,1.0,1281.263677879193
CKT_0055,7,33671.98691872837,1.9999753577910377,identity_e5,identity,1.3649644819769827e-17,3.7916946991611283e-16,1.8958473495805654e-16,False,1.0,9800,1.0,1199.3248058370098
CKT_0055,7,33671.98691872837,1.9999753577910377,identity_e6,identity,0.0,7.271180592528246e-19,7.271180592528246e-19,False,1.0,9800,1.0,312705.3063114369
CKT_0055,7,33671.98691872837,1.9999753577910377,source,source,8.135853032407116e-18,3.3944373885108255e-17,3.3944373885108255e-17,False,1.0,9800,2433.333333333333,107174.72118959106
CKT_0055,7,33671.98691872837,1.9999753577910377,ones,ones,2.0950074907754048e-19,5.775111329452798e-18,1.4437778323631995e-18,False,1.0,9800,1.0,314970.4481486089
CKT_0055,7,33671.98691872837,1.9999753577910377,gaussian_0,gaussian,1.6859843651351882e-20,3.485897331772498e-19,3.485897331772498e-19,False,1.0,9800,2.2930983758478156,244600.22822260423
CKT_0055,7,33671.98691872837,1.9999753577910377,gaussian_1,gaussian,3.17940016708586e-19,1.2470145979066081e-16,1.2470145979066081e-16,False,1.0,9800,1.4245925781784496,29173.506173856116
CKT_0055,7,33671.98691872837,1.9999753577910377,gaussian_2,gaussian,2.3454235470264276e-19,1.2492128787465936e-16,1.2492128787465936e-16,False,1.0,9800,0.8407581938346955,116488.67439605344
CKT_0055,7,33671.98691872837,1.9999753577910377,gaussian_3,gaussian,7.138854902697969e-20,1.9679127327957626e-18,9.839563663978813e-19,False,1.0,9800,1.753805383347428,462162.1104513271
CKT_0055,7,33671.98691872837,1.9999753577910377,gaussian_4,gaussian,2.116119537486767e-19,1.789824895240247e-16,1.3983006994064427e-18,False,1.0,9800,2.3940400109085442,325214.2769287732
CKT_0055,7,33671.98691872837,1.9999753577910377,gaussian_5,gaussian,1.3814239466670944e-20,1.114141528978133e-16,1.114141528978133e-16,False,1.0,9800,2.5252570820012936,522444.04682459193
CKT_0055,7,33671.98691872837,1.9999753577910377,gaussian_6,gaussian,1.3114402687204514e-19,1.3222895317160504e-16,0.0,True,1.0,9800,2.0232305475538825,110050.89943865445
CKT_0055,7,33671.98691872837,1.9999753577910377,gaussian_7,gaussian,1.093902395230471e-19,1.7155957737497622e-16,1.3403091982420015e-18,False,1.0,9800,1.9755762867009563,169642.70314750035
CKT_0055,7,33671.98691872837,1.9999753577910377,gaussian_8,gaussian,1.3603428483072306e-20,1.078148212396709e-18,1.9200413382508352e-16,False,1.0,9800,1.1374510624724194,151579.18674421567
CKT_0055,7,33671.98691872837,1.9999753577910377,gaussian_9,gaussian,6.102557557437539e-20,6.7300671593969865e-18,3.3650335796984932e-18,False,1.0,9800,1.4332981833676937,67569.51158377585
CKT_0055,7,33671.98691872837,1.9999753577910377,wide_0,wide,1.9037350183365608e-17,4.70073736013954e-16,1.1751843400348854e-16,False,1.0,9800,1691598.4696469787,2028776005.4263916
CKT_0055,7,33671.98691872837,1.9999753577910377,wide_1,wide,1.5896592460219386e-20,6.522144771022253e-19,6.522144771022253e-19,False,1.0,9800,146151.9975341464,45694052238.92972
CKT_0055,7,33671.98691872837,1.9999753577910377,wide_2,wide,1.9431942020935315e-17,4.465394848996723e-16,1.4884649496655746e-16,False,1.0,9800,7253829.077719583,1601774896.7157738
CKT_0055,7,33671.98691872837,1.9999753577910377,wide_3,wide,8.605321793825541e-19,2.6617388803617674e-17,6.6543472009044186e-18,False,1.0,9800,1267624.1474970358,279914031.0829885
CKT_0055,7,33671.98691872837,1.9999753577910377,wide_4,wide,4.012181659777455e-18,3.902729005322412e-16,1.3009096684408048e-16,False,1.0,9800,6112461.378510076,7330826571.142861
CKT_0055,7,33671.98691872837,1.9999753577910377,wide_5,wide,8.272998532638176e-20,1.5769609507982754e-16,1.2320007428111525e-18,False,1.0,9800,39607173.32726007,12385373265021.6
CKT_0055,7,33671.98691872837,1.9999753577910377,wide_6,wide,2.6521750821070367e-19,2.0943931919505006e-16,3.272489362422657e-18,False,1.0,9800,20273442.730650656,1165686681652.3252
CKT_0055,7,33671.98691872837,1.9999753577910377,wide_7,wide,2.378021258657651e-17,3.8999596166499227e-16,3.8999596166499247e-16,False,1.0,9800,983272.2166437723,1222672040.4164839
CKT_0055,7,33671.98691872837,1.9999753577910377,wide_8,wide,1.5306431123977342e-17,4.636190551453145e-16,1.5453968504843825e-16,False,1.0,9800,2351.927529466467,3013214.9367444646
CKT_0055,7,33671.98691872837,1.9999753577910377,wide_9,wide,1.8762889232979456e-20,9.901679799006158e-19,6.601119866004106e-19,False,1.0,9800,17323.600831289954,1377788.4968531528
CKT_0055,7,33671.98691872837,1.9999753577910377,adversarial_minsv,adversarial,5.341771465749236e-20,1.1132203177047326e-18,1.4249220066620578e-16,False,1.0,9800,2675.298659780818,836602206.9519036
CKT_0069,7,304.30704811772654,1.9932459276916963,identity_e0,identity,5.240231626341845e-18,1.630844263377851e-16,1.630844263377851e-16,False,1.0,9024,1.0,697.1041948919426
CKT_0069,7,304.30704811772654,1.9932459276916963,identity_e1,identity,9.63198196634704e-17,1.6153804581080365e-16,1.6153804581080363e-16,False,1.0,9024,1.0,21.99304604044489
CKT_0069,7,304.30704811772654,1.9932459276916963,identity_e2,identity,5.312216520901648e-23,6.388404729560549e-20,1.3083452886140002e-16,False,1.0,9024,1.0,3475.7441697076933
CKT_0069,7,304.30704811772654,1.9932459276916963,identity_e3,identity,7.290021459670544e-19,1.111262919375996e-17,1.111262919375996e-17,False,1.0,9024,1.0,5115.208819594837
CKT_0069,7,304.30704811772654,1.9932459276916963,identity_e4,identity,7.305119785865603e-19,1.823856482767609e-16,1.8238564827676087e-16,False,1.0,9024,1.0,623.3321469960295
CKT_0069,7,304.30704811772654,1.9932459276916963,identity_e5,identity,1.0986128617031798e-16,5.1622195415038187e-17,2.064887816601528e-16,False,1.0,9024,1.0,17.205359294761568
