case,target_bus,target_node,truth_v,truth_vm_pu,pred_v_lu_direct,ref_v_numpy_solve,abs_error_v,rel_error_pct,abs_error_vs_numpy_v,pass_fail,N,n_free,n_fixed,seq_length,build_status,build_time_s,run_status,run_time_s,n_layers,d_model,error
ieee14,4,3,1.1080,1.019000,1.9500,1.952967,0.8420,75.99,0.0030,FAIL,14,9,5,59,built,11.66,FAIL,1.47,4,120,
ieee14,5,4,1.1200,1.020000,1.7000,1.720985,0.5800,51.79,0.0210,FAIL,14,9,5,59,built,9.93,FAIL,1.03,4,120,
ieee14,7,6,1.6240,1.062000,1.9500,1.955745,0.3260,20.07,0.0057,FAIL,14,9,5,59,built,10.42,FAIL,1.39,4,120,
ieee14,9,8,1.5520,1.056000,1.9500,1.954267,0.3980,25.64,0.0043,FAIL,14,9,5,59,built,9.09,FAIL,2.01,4,120,
ieee14,10,9,1.4920,1.051000,1.9000,1.918584,0.4080,27.35,0.0186,FAIL,14,9,5,59,built,9.63,FAIL,1.17,4,120,
ieee14,11,10,1.5640,1.057000,1.8000,1.826544,0.2360,15.09,0.0265,FAIL,14,9,5,59,built,7.54,FAIL,0.47,4,120,
ieee14,12,11,1.5400,1.055000,1.7000,1.733142,0.1600,10.39,0.0331,FAIL,14,9,5,59,built,3.23,FAIL,0.06,4,120,
ieee14,13,12,1.4800,1.050000,1.7500,1.756763,0.2700,18.24,0.0068,FAIL,14,9,5,59,built,4.18,FAIL,0.06,4,120,
ieee14,14,13,1.3120,1.036000,1.8500,1.870034,0.5380,41.01,0.0200,FAIL,14,9,5,59,built,3.56,FAIL,0.07,4,120,
